"","Day","Weekday","School","SchoolType","School_Zip","District","DistrictNumber","County","TEA_Description","NCES_Description","MetroStatus","AttendancePercent","AbsentPercent","CovidTotalCountyCases","CovidCountyPercentIncrease","CovidTotalStateCases","CovidStatePercentIncrease","HousholdMediumIncome","Population","White","Black","Native","Asian","Islander","Other","Two","Hispanic","PercentWithoutDegree","PercentFamilyPoverty","UnemploymentRate","Latitude","Longitude","PRCP","TMAX","TMIN"
"83",2020-09-24,"Thursday","D.A.E.P","Elementary/Secondary","79235","FLOYDADA ISD","077901","Floyd","Rural","Rural-Fringe","Non-Metro",100,0,5276,1.75506268081003,758379,0.640699833189795,46250,3470,37.64,4.09,0,0.14,0,0,0.4,57.72,26.6,15.1,5.8,33.941748,-101.30072,0,82,54
"84",2020-09-25,"Friday","D.A.E.P","Elementary/Secondary","79235","FLOYDADA ISD","077901","Floyd","Rural","Rural-Fringe","Non-Metro",100,0,5321,0.852918877937836,761644,0.430523524517423,46250,3470,37.64,4.09,0,0.14,0,0,0.4,57.72,26.6,15.1,5.8,33.941748,-101.30072,0,91,55
"85",2020-09-29,"Tuesday","D.A.E.P","Elementary/Secondary","79235","FLOYDADA ISD","077901","Floyd","Rural","Rural-Fringe","Non-Metro",50,50,5448,2.38676940424731,780543,2.4813429896382,46250,3470,37.64,4.09,0,0.14,0,0,0.4,57.72,26.6,15.1,5.8,33.941748,-101.30072,0,67,42
"86",2020-09-30,"Wednesday","D.A.E.P","Elementary/Secondary","79235","FLOYDADA ISD","077901","Floyd","Rural","Rural-Fringe","Non-Metro",50,50,5511,1.15638766519823,784027,0.446355934266274,46250,3470,37.64,4.09,0,0.14,0,0,0.4,57.72,26.6,15.1,5.8,33.941748,-101.30072,0,81,42
"87",2020-10-01,"Thursday","D.A.E.P","Elementary/Secondary","79235","FLOYDADA ISD","077901","Floyd","Rural","Rural-Fringe","Non-Metro",100,0,5581,1.27018689892942,788066,0.515160829920402,46250,3470,37.64,4.09,0,0.14,0,0,0.4,57.72,26.6,15.1,5.8,33.941748,-101.30072,0,90,51
"88",2020-10-02,"Friday","D.A.E.P","Elementary/Secondary","79235","FLOYDADA ISD","077901","Floyd","Rural","Rural-Fringe","Non-Metro",100,0,5634,0.949650600250851,793962,0.74816068704906,46250,3470,37.64,4.09,0,0.14,0,0,0.4,57.72,26.6,15.1,5.8,33.941748,-101.30072,0,74,50
"89",2020-10-05,"Monday","D.A.E.P","Elementary/Secondary","79235","FLOYDADA ISD","077901","Floyd","Rural","Rural-Fringe","Non-Metro",100,0,5781,2.60915867944622,806535,1.58357704776804,46250,3470,37.64,4.09,0,0.14,0,0,0.4,57.72,26.6,15.1,5.8,33.941748,-101.30072,0,76,49
"90",2020-10-06,"Tuesday","D.A.E.P","Elementary/Secondary","79235","FLOYDADA ISD","077901","Floyd","Rural","Rural-Fringe","Non-Metro",100,0,5810,0.501643314305489,811191,0.577284308802462,46250,3470,37.64,4.09,0,0.14,0,0,0.4,57.72,26.6,15.1,5.8,33.941748,-101.30072,0,88,51
"91",2020-10-07,"Wednesday","D.A.E.P","Elementary/Secondary","79235","FLOYDADA ISD","077901","Floyd","Rural","Rural-Fringe","Non-Metro",66.67,33.33,5850,0.688468158347666,817166,0.736571288389531,46250,3470,37.64,4.09,0,0.14,0,0,0.4,57.72,26.6,15.1,5.8,33.941748,-101.30072,0,88,50
"92",2020-10-08,"Thursday","D.A.E.P","Elementary/Secondary","79235","FLOYDADA ISD","077901","Floyd","Rural","Rural-Fringe","Non-Metro",33.33,66.67,5898,0.820512820512831,821732,0.558760398743963,46250,3470,37.64,4.09,0,0.14,0,0,0.4,57.72,26.6,15.1,5.8,33.941748,-101.30072,0,90,55
"93",2020-10-09,"Friday","D.A.E.P","Elementary/Secondary","79235","FLOYDADA ISD","077901","Floyd","Rural","Rural-Fringe","Non-Metro",50,50,5942,0.746015598507976,826241,0.54871904708591,46250,3470,37.64,4.09,0,0.14,0,0,0.4,57.72,26.6,15.1,5.8,33.941748,-101.30072,0,86,55
"94",2020-10-12,"Monday","D.A.E.P","Elementary/Secondary","79235","FLOYDADA ISD","077901","Floyd","Rural","Rural-Fringe","Non-Metro",NA,NA,6097,2.60854930999663,836807,1.27880364203665,46250,3470,37.64,4.09,0,0.14,0,0,0.4,57.72,26.6,15.1,5.8,33.941748,-101.30072,0,93,53
"95",2020-10-13,"Tuesday","D.A.E.P","Elementary/Secondary","79235","FLOYDADA ISD","077901","Floyd","Rural","Rural-Fringe","Non-Metro",50,50,6135,0.623257339675254,842316,0.658335793080123,46250,3470,37.64,4.09,0,0.14,0,0,0.4,57.72,26.6,15.1,5.8,33.941748,-101.30072,0,93,49
"96",2020-10-14,"Wednesday","D.A.E.P","Elementary/Secondary","79235","FLOYDADA ISD","077901","Floyd","Rural","Rural-Fringe","Non-Metro",50,50,6203,1.10839445802771,848168,0.694751138527594,46250,3470,37.64,4.09,0,0.14,0,0,0.4,57.72,26.6,15.1,5.8,33.941748,-101.30072,0,89,48
"97",2020-10-15,"Thursday","D.A.E.P","Elementary/Secondary","79235","FLOYDADA ISD","077901","Floyd","Rural","Rural-Fringe","Non-Metro",100,0,6255,0.83830404642915,853977,0.684887899567066,46250,3470,37.64,4.09,0,0.14,0,0,0.4,57.72,26.6,15.1,5.8,33.941748,-101.30072,0,95,53
"98",2020-10-16,"Friday","D.A.E.P","Elementary/Secondary","79235","FLOYDADA ISD","077901","Floyd","Rural","Rural-Fringe","Non-Metro",100,0,6321,1.05515587529976,859567,0.654584374052236,46250,3470,37.64,4.09,0,0.14,0,0,0.4,57.72,26.6,15.1,5.8,33.941748,-101.30072,0,67,40
"99",2020-10-19,"Monday","D.A.E.P","Elementary/Secondary","79235","FLOYDADA ISD","077901","Floyd","Rural","Rural-Fringe","Non-Metro",66.67,33.33,6536,3.40136054421769,874080,1.68840823344778,46250,3470,37.64,4.09,0,0.14,0,0,0.4,57.72,26.6,15.1,5.8,33.941748,-101.30072,0,58,40
"100",2020-10-20,"Tuesday","D.A.E.P","Elementary/Secondary","79235","FLOYDADA ISD","077901","Floyd","Rural","Rural-Fringe","Non-Metro",33.33,66.67,6614,1.19339045287639,879949,0.671448837634991,46250,3470,37.64,4.09,0,0.14,0,0,0.4,57.72,26.6,15.1,5.8,33.941748,-101.30072,0,65,40
"101",2020-10-21,"Wednesday","D.A.E.P","Elementary/Secondary","79235","FLOYDADA ISD","077901","Floyd","Rural","Rural-Fringe","Non-Metro",100,0,6687,1.1037193831267,886421,0.735497170858768,46250,3470,37.64,4.09,0,0.14,0,0,0.4,57.72,26.6,15.1,5.8,33.941748,-101.30072,0,82,46
"102",2020-10-22,"Thursday","D.A.E.P","Elementary/Secondary","79235","FLOYDADA ISD","077901","Floyd","Rural","Rural-Fringe","Non-Metro",25,75,6798,1.65993719156572,891714,0.597120329956091,46250,3470,37.64,4.09,0,0.14,0,0,0.4,57.72,26.6,15.1,5.8,33.941748,-101.30072,0,82,58
"103",2020-10-23,"Friday","D.A.E.P","Elementary/Secondary","79235","FLOYDADA ISD","077901","Floyd","Rural","Rural-Fringe","Non-Metro",0,100,6885,1.27978817299206,899390,0.860814117530961,46250,3470,37.64,4.09,0,0.14,0,0,0.4,57.72,26.6,15.1,5.8,33.941748,-101.30072,0,84,41
"104",2020-10-26,"Monday","D.A.E.P","Elementary/Secondary","79235","FLOYDADA ISD","077901","Floyd","Rural","Rural-Fringe","Non-Metro",50,50,7137,3.66013071895426,917240,1.9846785043196,46250,3470,37.64,4.09,0,0.14,0,0,0.4,57.72,26.6,15.1,5.8,33.941748,-101.30072,0,43,25
"105",2020-10-27,"Tuesday","D.A.E.P","Elementary/Secondary","79235","FLOYDADA ISD","077901","Floyd","Rural","Rural-Fringe","Non-Metro",75,25,7234,1.35911447386856,924475,0.788779381623139,46250,3470,37.64,4.09,0,0.14,0,0,0.4,57.72,26.6,15.1,5.8,33.941748,-101.30072,0.2,26,20
"106",2020-10-28,"Wednesday","D.A.E.P","Elementary/Secondary","79235","FLOYDADA ISD","077901","Floyd","Rural","Rural-Fringe","Non-Metro",100,0,7296,0.857063865081553,932245,0.840477027502096,46250,3470,37.64,4.09,0,0.14,0,0,0.4,57.72,26.6,15.1,5.8,33.941748,-101.30072,0.8,32,22
"107",2020-10-29,"Thursday","D.A.E.P","Elementary/Secondary","79235","FLOYDADA ISD","077901","Floyd","Rural","Rural-Fringe","Non-Metro",100,0,7424,1.75438596491229,939355,0.762675047868311,46250,3470,37.64,4.09,0,0.14,0,0,0.4,57.72,26.6,15.1,5.8,33.941748,-101.30072,0.05,38,30
"108",2020-10-30,"Friday","D.A.E.P","Elementary/Secondary","79235","FLOYDADA ISD","077901","Floyd","Rural","Rural-Fringe","Non-Metro",66.67,33.33,7497,0.983297413793105,946023,0.709848779215516,46250,3470,37.64,4.09,0,0.14,0,0,0.4,57.72,26.6,15.1,5.8,33.941748,-101.30072,0,55,37
"109",2020-11-02,"Monday","D.A.E.P","Elementary/Secondary","79235","FLOYDADA ISD","077901","Floyd","Rural","Rural-Fringe","Non-Metro",100,0,7808,4.14832599706549,965780,2.08842702555858,46250,3470,37.64,4.09,0,0.14,0,0,0.4,57.72,26.6,15.1,5.8,33.941748,-101.30072,0,67,40
"110",2020-11-03,"Tuesday","D.A.E.P","Elementary/Secondary","79235","FLOYDADA ISD","077901","Floyd","Rural","Rural-Fringe","Non-Metro",100,0,7915,1.3703893442623,974292,0.881360144132204,46250,3470,37.64,4.09,0,0.14,0,0,0.4,57.72,26.6,15.1,5.8,33.941748,-101.30072,0,71,40
"111",2020-11-04,"Wednesday","D.A.E.P","Elementary/Secondary","79235","FLOYDADA ISD","077901","Floyd","Rural","Rural-Fringe","Non-Metro",100,0,8046,1.65508528111182,984919,1.09074076354934,46250,3470,37.64,4.09,0,0.14,0,0,0.4,57.72,26.6,15.1,5.8,33.941748,-101.30072,0,75,42
"112",2020-11-05,"Thursday","D.A.E.P","Elementary/Secondary","79235","FLOYDADA ISD","077901","Floyd","Rural","Rural-Fringe","Non-Metro",100,0,8207,2.00099428287348,993894,0.911242447348459,46250,3470,37.64,4.09,0,0.14,0,0,0.4,57.72,26.6,15.1,5.8,33.941748,-101.30072,0,83,47
"113",2020-11-06,"Friday","D.A.E.P","Elementary/Secondary","79235","FLOYDADA ISD","077901","Floyd","Rural","Rural-Fringe","Non-Metro",100,0,8313,1.29158035823078,1003908,1.00755211320323,46250,3470,37.64,4.09,0,0.14,0,0,0.4,57.72,26.6,15.1,5.8,33.941748,-101.30072,0,82,45
"114",2020-08-17,"Monday","Floydada Collegiate High","High","79235","FLOYDADA ISD","077901","Floyd","Rural","Rural-Fringe","Non-Metro",100,0,3235,NA,569058,NA,46250,3470,37.64,4.09,0,0.14,0,0,0.4,57.72,26.6,15.1,5.8,33.941748,-101.30072,0,95,68
"115",2020-08-18,"Tuesday","Floydada Collegiate High","High","79235","FLOYDADA ISD","077901","Floyd","Rural","Rural-Fringe","Non-Metro",99.49,0.51,3284,1.51468315301391,577220,1.43430019435629,46250,3470,37.64,4.09,0,0.14,0,0,0.4,57.72,26.6,15.1,5.8,33.941748,-101.30072,0,88,65
"116",2020-08-19,"Wednesday","Floydada Collegiate High","High","79235","FLOYDADA ISD","077901","Floyd","Rural","Rural-Fringe","Non-Metro",98.98,1.02,3312,0.852618757612666,582623,0.93603825231281,46250,3470,37.64,4.09,0,0.14,0,0,0.4,57.72,26.6,15.1,5.8,33.941748,-101.30072,0,92,65
"117",2020-08-20,"Thursday","Floydada Collegiate High","High","79235","FLOYDADA ISD","077901","Floyd","Rural","Rural-Fringe","Non-Metro",96.95,3.05,3374,1.8719806763285,587900,0.905731493607353,46250,3470,37.64,4.09,0,0.14,0,0,0.4,57.72,26.6,15.1,5.8,33.941748,-101.30072,0,92,68
"118",2020-08-21,"Friday","Floydada Collegiate High","High","79235","FLOYDADA ISD","077901","Floyd","Rural","Rural-Fringe","Non-Metro",97.45,2.55,3444,2.07468879668049,593405,0.936383738731084,46250,3470,37.64,4.09,0,0.14,0,0,0.4,57.72,26.6,15.1,5.8,33.941748,-101.30072,0,89,66
"119",2020-08-24,"Monday","Floydada Collegiate High","High","79235","FLOYDADA ISD","077901","Floyd","Rural","Rural-Fringe","Non-Metro",96.45,3.55,3571,3.68757259001162,607621,2.39566569206529,46250,3470,37.64,4.09,0,0.14,0,0,0.4,57.72,26.6,15.1,5.8,33.941748,-101.30072,0,93,67
"120",2020-08-25,"Tuesday","Floydada Collegiate High","High","79235","FLOYDADA ISD","077901","Floyd","Rural","Rural-Fringe","Non-Metro",97.97,2.03,3650,2.21226547185662,613707,1.00161120171949,46250,3470,37.64,4.09,0,0.14,0,0,0.4,57.72,26.6,15.1,5.8,33.941748,-101.30072,0,91,67
"121",2020-08-26,"Wednesday","Floydada Collegiate High","High","79235","FLOYDADA ISD","077901","Floyd","Rural","Rural-Fringe","Non-Metro",96.97,3.03,3748,2.68493150684932,619836,0.998685040255376,46250,3470,37.64,4.09,0,0.14,0,0,0.4,57.72,26.6,15.1,5.8,33.941748,-101.30072,0,91,67
"122",2020-08-27,"Thursday","Floydada Collegiate High","High","79235","FLOYDADA ISD","077901","Floyd","Rural","Rural-Fringe","Non-Metro",97.98,2.02,3811,1.68089647812166,623647,0.614840054466015,46250,3470,37.64,4.09,0,0.14,0,0,0.4,57.72,26.6,15.1,5.8,33.941748,-101.30072,0,93,66
"123",2020-08-28,"Friday","Floydada Collegiate High","High","79235","FLOYDADA ISD","077901","Floyd","Rural","Rural-Fringe","Non-Metro",95.96,4.04,3855,1.15455261086328,628492,0.776881793707007,46250,3470,37.64,4.09,0,0.14,0,0,0.4,57.72,26.6,15.1,5.8,33.941748,-101.30072,0,96,68
"124",2020-08-31,"Monday","Floydada Collegiate High","High","79235","FLOYDADA ISD","077901","Floyd","Rural","Rural-Fringe","Non-Metro",92.5,7.5,3972,3.03501945525291,640317,1.88148775163408,46250,3470,37.64,4.09,0,0.14,0,0,0.4,57.72,26.6,15.1,5.8,33.941748,-101.30072,0,94,67
"125",2020-09-01,"Tuesday","Floydada Collegiate High","High","79235","FLOYDADA ISD","077901","Floyd","Rural","Rural-Fringe","Non-Metro",98.01,1.99,4018,1.15810674723063,645534,0.814752692806842,46250,3470,37.64,4.09,0,0.14,0,0,0.4,57.72,26.6,15.1,5.8,33.941748,-101.30072,0,86,67
"126",2020-09-02,"Wednesday","Floydada Collegiate High","High","79235","FLOYDADA ISD","077901","Floyd","Rural","Rural-Fringe","Non-Metro",95.02,4.98,4056,0.945744151319072,649844,0.667664290339465,46250,3470,37.64,4.09,0,0.14,0,0,0.4,57.72,26.6,15.1,5.8,33.941748,-101.30072,0,89,65
"127",2020-09-03,"Thursday","Floydada Collegiate High","High","79235","FLOYDADA ISD","077901","Floyd","Rural","Rural-Fringe","Non-Metro",96.53,3.47,4149,2.29289940828403,653321,0.535051489280503,46250,3470,37.64,4.09,0,0.14,0,0,0.4,57.72,26.6,15.1,5.8,33.941748,-101.30072,0.2,84,63
"128",2020-09-04,"Friday","Floydada Collegiate High","High","79235","FLOYDADA ISD","077901","Floyd","Rural","Rural-Fringe","Non-Metro",93.56,6.44,4195,1.10870089178114,658789,0.836954575162907,46250,3470,37.64,4.09,0,0.14,0,0,0.4,57.72,26.6,15.1,5.8,33.941748,-101.30072,0,93,61
"129",2020-09-07,"Monday","Floydada Collegiate High","High","79235","FLOYDADA ISD","077901","Floyd","Rural","Rural-Fringe","Non-Metro",NA,NA,4312,2.78903456495829,666209,1.1263090306608,46250,3470,37.64,4.09,0,0.14,0,0,0.4,57.72,26.6,15.1,5.8,33.941748,-101.30072,0,90,64
"130",2020-09-08,"Tuesday","Floydada Collegiate High","High","79235","FLOYDADA ISD","077901","Floyd","Rural","Rural-Fringe","Non-Metro",91.09,8.91,4332,0.463821892393312,670427,0.63313464693513,46250,3470,37.64,4.09,0,0.14,0,0,0.4,57.72,26.6,15.1,5.8,33.941748,-101.30072,0,91,63
"131",2020-09-09,"Wednesday","Floydada Collegiate High","High","79235","FLOYDADA ISD","077901","Floyd","Rural","Rural-Fringe","Non-Metro",91.09,8.91,4389,1.3157894736842,675149,0.704327242190428,46250,3470,37.64,4.09,0,0.14,0,0,0.4,57.72,26.6,15.1,5.8,33.941748,-101.30072,0,76,41
"132",2020-09-10,"Thursday","Floydada Collegiate High","High","79235","FLOYDADA ISD","077901","Floyd","Rural","Rural-Fringe","Non-Metro",94.06,5.94,4446,1.29870129870129,677888,0.405688225858292,46250,3470,37.64,4.09,0,0.14,0,0,0.4,57.72,26.6,15.1,5.8,33.941748,-101.30072,0.02,44,40
"133",2020-09-11,"Friday","Floydada Collegiate High","High","79235","FLOYDADA ISD","077901","Floyd","Rural","Rural-Fringe","Non-Metro",96.04,3.96,4519,1.64192532613585,683295,0.79762438632931,46250,3470,37.64,4.09,0,0.14,0,0,0.4,57.72,26.6,15.1,5.8,33.941748,-101.30072,0,56,42
"134",2020-09-14,"Monday","Floydada Collegiate High","High","79235","FLOYDADA ISD","077901","Floyd","Rural","Rural-Fringe","Non-Metro",97.52,2.48,4661,3.14228811684001,694547,1.64672652368303,46250,3470,37.64,4.09,0,0.14,0,0,0.4,57.72,26.6,15.1,5.8,33.941748,-101.30072,0,82,57
"135",2020-09-15,"Tuesday","Floydada Collegiate High","High","79235","FLOYDADA ISD","077901","Floyd","Rural","Rural-Fringe","Non-Metro",95.54,4.46,4719,1.24436816133877,701509,1.00237996852626,46250,3470,37.64,4.09,0,0.14,0,0,0.4,57.72,26.6,15.1,5.8,33.941748,-101.30072,0,78,58
"136",2020-09-16,"Wednesday","Floydada Collegiate High","High","79235","FLOYDADA ISD","077901","Floyd","Rural","Rural-Fringe","Non-Metro",96.04,3.96,4814,2.01313837677475,706034,0.645038053681413,46250,3470,37.64,4.09,0,0.14,0,0,0.4,57.72,26.6,15.1,5.8,33.941748,-101.30072,0,83,58
"137",2020-09-17,"Thursday","Floydada Collegiate High","High","79235","FLOYDADA ISD","077901","Floyd","Rural","Rural-Fringe","Non-Metro",92.57,7.43,4867,1.10095554632323,710423,0.62164145069501,46250,3470,37.64,4.09,0,0.14,0,0,0.4,57.72,26.6,15.1,5.8,33.941748,-101.30072,0,87,54
"138",2020-09-18,"Friday","Floydada Collegiate High","High","79235","FLOYDADA ISD","077901","Floyd","Rural","Rural-Fringe","Non-Metro",95.05,4.95,4948,1.66426957057735,713652,0.45451794212743,46250,3470,37.64,4.09,0,0.14,0,0,0.4,57.72,26.6,15.1,5.8,33.941748,-101.30072,0,81,56
"139",2020-09-21,"Monday","Floydada Collegiate High","High","79235","FLOYDADA ISD","077901","Floyd","Rural","Rural-Fringe","Non-Metro",93.53,6.47,5073,2.52627324171382,744736,4.35562430988774,46250,3470,37.64,4.09,0,0.14,0,0,0.4,57.72,26.6,15.1,5.8,33.941748,-101.30072,0,82,48
"140",2020-09-22,"Tuesday","Floydada Collegiate High","High","79235","FLOYDADA ISD","077901","Floyd","Rural","Rural-Fringe","Non-Metro",93.47,6.53,5115,0.827912477823767,749069,0.581816912301814,46250,3470,37.64,4.09,0,0.14,0,0,0.4,57.72,26.6,15.1,5.8,33.941748,-101.30072,0,81,46
"141",2020-09-23,"Wednesday","Floydada Collegiate High","High","79235","FLOYDADA ISD","077901","Floyd","Rural","Rural-Fringe","Non-Metro",92.46,7.54,5185,1.36852394916911,753551,0.59834274279138,46250,3470,37.64,4.09,0,0.14,0,0,0.4,57.72,26.6,15.1,5.8,33.941748,-101.30072,0,83,47
"142",2020-09-24,"Thursday","Floydada Collegiate High","High","79235","FLOYDADA ISD","077901","Floyd","Rural","Rural-Fringe","Non-Metro",94.97,5.03,5276,1.75506268081003,758379,0.640699833189795,46250,3470,37.64,4.09,0,0.14,0,0,0.4,57.72,26.6,15.1,5.8,33.941748,-101.30072,0,82,54
"143",2020-09-25,"Friday","Floydada Collegiate High","High","79235","FLOYDADA ISD","077901","Floyd","Rural","Rural-Fringe","Non-Metro",94.97,5.03,5321,0.852918877937836,761644,0.430523524517423,46250,3470,37.64,4.09,0,0.14,0,0,0.4,57.72,26.6,15.1,5.8,33.941748,-101.30072,0,91,55
"144",2020-09-29,"Tuesday","Floydada Collegiate High","High","79235","FLOYDADA ISD","077901","Floyd","Rural","Rural-Fringe","Non-Metro",95.45,4.55,5448,2.38676940424731,780543,2.4813429896382,46250,3470,37.64,4.09,0,0.14,0,0,0.4,57.72,26.6,15.1,5.8,33.941748,-101.30072,0,67,42
"145",2020-09-30,"Wednesday","Floydada Collegiate High","High","79235","FLOYDADA ISD","077901","Floyd","Rural","Rural-Fringe","Non-Metro",93.94,6.06,5511,1.15638766519823,784027,0.446355934266274,46250,3470,37.64,4.09,0,0.14,0,0,0.4,57.72,26.6,15.1,5.8,33.941748,-101.30072,0,81,42
"146",2020-10-01,"Thursday","Floydada Collegiate High","High","79235","FLOYDADA ISD","077901","Floyd","Rural","Rural-Fringe","Non-Metro",94.95,5.05,5581,1.27018689892942,788066,0.515160829920402,46250,3470,37.64,4.09,0,0.14,0,0,0.4,57.72,26.6,15.1,5.8,33.941748,-101.30072,0,90,51
"147",2020-10-02,"Friday","Floydada Collegiate High","High","79235","FLOYDADA ISD","077901","Floyd","Rural","Rural-Fringe","Non-Metro",88.89,11.11,5634,0.949650600250851,793962,0.74816068704906,46250,3470,37.64,4.09,0,0.14,0,0,0.4,57.72,26.6,15.1,5.8,33.941748,-101.30072,0,74,50
"148",2020-10-05,"Monday","Floydada Collegiate High","High","79235","FLOYDADA ISD","077901","Floyd","Rural","Rural-Fringe","Non-Metro",85.35,14.65,5781,2.60915867944622,806535,1.58357704776804,46250,3470,37.64,4.09,0,0.14,0,0,0.4,57.72,26.6,15.1,5.8,33.941748,-101.30072,0,76,49
"149",2020-10-06,"Tuesday","Floydada Collegiate High","High","79235","FLOYDADA ISD","077901","Floyd","Rural","Rural-Fringe","Non-Metro",88.38,11.62,5810,0.501643314305489,811191,0.577284308802462,46250,3470,37.64,4.09,0,0.14,0,0,0.4,57.72,26.6,15.1,5.8,33.941748,-101.30072,0,88,51
"150",2020-10-07,"Wednesday","Floydada Collegiate High","High","79235","FLOYDADA ISD","077901","Floyd","Rural","Rural-Fringe","Non-Metro",90.86,9.14,5850,0.688468158347666,817166,0.736571288389531,46250,3470,37.64,4.09,0,0.14,0,0,0.4,57.72,26.6,15.1,5.8,33.941748,-101.30072,0,88,50
"151",2020-10-08,"Thursday","Floydada Collegiate High","High","79235","FLOYDADA ISD","077901","Floyd","Rural","Rural-Fringe","Non-Metro",81.73,18.27,5898,0.820512820512831,821732,0.558760398743963,46250,3470,37.64,4.09,0,0.14,0,0,0.4,57.72,26.6,15.1,5.8,33.941748,-101.30072,0,90,55
"152",2020-10-09,"Friday","Floydada Collegiate High","High","79235","FLOYDADA ISD","077901","Floyd","Rural","Rural-Fringe","Non-Metro",90.86,9.14,5942,0.746015598507976,826241,0.54871904708591,46250,3470,37.64,4.09,0,0.14,0,0,0.4,57.72,26.6,15.1,5.8,33.941748,-101.30072,0,86,55
"153",2020-10-12,"Monday","Floydada Collegiate High","High","79235","FLOYDADA ISD","077901","Floyd","Rural","Rural-Fringe","Non-Metro",NA,NA,6097,2.60854930999663,836807,1.27880364203665,46250,3470,37.64,4.09,0,0.14,0,0,0.4,57.72,26.6,15.1,5.8,33.941748,-101.30072,0,93,53
"154",2020-10-13,"Tuesday","Floydada Collegiate High","High","79235","FLOYDADA ISD","077901","Floyd","Rural","Rural-Fringe","Non-Metro",88.32,11.68,6135,0.623257339675254,842316,0.658335793080123,46250,3470,37.64,4.09,0,0.14,0,0,0.4,57.72,26.6,15.1,5.8,33.941748,-101.30072,0,93,49
"155",2020-10-14,"Wednesday","Floydada Collegiate High","High","79235","FLOYDADA ISD","077901","Floyd","Rural","Rural-Fringe","Non-Metro",87.31,12.69,6203,1.10839445802771,848168,0.694751138527594,46250,3470,37.64,4.09,0,0.14,0,0,0.4,57.72,26.6,15.1,5.8,33.941748,-101.30072,0,89,48
"156",2020-10-15,"Thursday","Floydada Collegiate High","High","79235","FLOYDADA ISD","077901","Floyd","Rural","Rural-Fringe","Non-Metro",92.39,7.61,6255,0.83830404642915,853977,0.684887899567066,46250,3470,37.64,4.09,0,0.14,0,0,0.4,57.72,26.6,15.1,5.8,33.941748,-101.30072,0,95,53
"157",2020-10-16,"Friday","Floydada Collegiate High","High","79235","FLOYDADA ISD","077901","Floyd","Rural","Rural-Fringe","Non-Metro",93.43,6.57,6321,1.05515587529976,859567,0.654584374052236,46250,3470,37.64,4.09,0,0.14,0,0,0.4,57.72,26.6,15.1,5.8,33.941748,-101.30072,0,67,40
"158",2020-10-19,"Monday","Floydada Collegiate High","High","79235","FLOYDADA ISD","077901","Floyd","Rural","Rural-Fringe","Non-Metro",89.9,10.1,6536,3.40136054421769,874080,1.68840823344778,46250,3470,37.64,4.09,0,0.14,0,0,0.4,57.72,26.6,15.1,5.8,33.941748,-101.30072,0,58,40
